START_TIME,STOP_TIME,GROUP0,GROUP1,ANNOTATION_LABELS,ACTIVITY,POSTURE,ACTIVITY_GROUP,SEDENTARY_AMBULATION_CYCLING
2015-11-02 15:31:18.400,2015-11-02 15:31:31.200,SPADES_6,alvin,frisbee outdoors walking,Transition,Transition,Transition,Transition
2015-11-02 15:31:31.200,2015-11-02 15:31:44.000,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:31:44.000,2015-11-02 15:31:56.800,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:31:56.800,2015-11-02 15:32:09.600,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:32:09.600,2015-11-02 15:32:22.400,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:32:22.400,2015-11-02 15:32:35.200,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:32:35.200,2015-11-02 15:32:48.000,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:32:48.000,2015-11-02 15:33:00.800,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:33:00.800,2015-11-02 15:33:13.600,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:33:13.600,2015-11-02 15:33:26.400,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:33:26.400,2015-11-02 15:33:39.200,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:33:39.200,2015-11-02 15:33:52.000,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:33:52.000,2015-11-02 15:34:04.800,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:34:04.800,2015-11-02 15:34:17.600,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:34:17.600,2015-11-02 15:34:30.400,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:34:30.400,2015-11-02 15:34:43.200,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:34:43.200,2015-11-02 15:34:56.000,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:34:56.000,2015-11-02 15:35:08.800,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:35:08.800,2015-11-02 15:35:21.600,SPADES_6,alvin,frisbee outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:35:21.600,2015-11-02 15:35:34.400,SPADES_6,alvin,frisbee outdoors walking,Transition,Transition,Transition,Transition
2015-11-02 15:36:25.600,2015-11-02 15:36:38.400,SPADES_6,alvin,walking,Transition,Transition,Transition,Transition
2015-11-02 15:36:38.400,2015-11-02 15:36:51.200,SPADES_6,alvin,walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:36:51.200,2015-11-02 15:37:04.000,SPADES_6,alvin,escalator standing up walking,Transition,Transition,Transition,Transition
2015-11-02 15:37:04.000,2015-11-02 15:37:16.800,SPADES_6,alvin,escalator standing up,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:37:42.400,2015-11-02 15:37:55.200,SPADES_6,alvin,walking,Transition,Transition,Transition,Transition
2015-11-02 15:37:55.200,2015-11-02 15:38:08.000,SPADES_6,alvin,walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:38:08.000,2015-11-02 15:38:20.800,SPADES_6,alvin,down escalator standing walking,Transition,Transition,Transition,Transition
2015-11-02 15:38:20.800,2015-11-02 15:38:33.600,SPADES_6,alvin,down escalator standing telling story walking,Transition,Transition,Transition,Transition
2015-11-02 15:38:33.600,2015-11-02 15:38:46.400,SPADES_6,alvin,phone talking telling story walking,Transition,Transition,Transition,Transition
2015-11-02 15:38:46.400,2015-11-02 15:38:59.200,SPADES_6,alvin,phone talking walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:38:59.200,2015-11-02 15:39:12.000,SPADES_6,alvin,phone talking walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:39:12.000,2015-11-02 15:39:24.800,SPADES_6,alvin,phone talking walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:39:24.800,2015-11-02 15:39:37.600,SPADES_6,alvin,phone talking telling story walking,Transition,Transition,Transition,Transition
2015-11-02 15:39:37.600,2015-11-02 15:39:50.400,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:39:50.400,2015-11-02 15:40:03.200,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:40:03.200,2015-11-02 15:40:16.000,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:40:16.000,2015-11-02 15:40:28.800,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:40:28.800,2015-11-02 15:40:41.600,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:40:41.600,2015-11-02 15:40:54.400,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:40:54.400,2015-11-02 15:41:07.200,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:41:07.200,2015-11-02 15:41:20.000,SPADES_6,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:41:20.000,2015-11-02 15:41:32.800,SPADES_6,alvin,mbta telling story walking,Transition,Transition,Transition,Transition
2015-11-02 15:41:32.800,2015-11-02 15:41:45.600,SPADES_6,alvin,escalator mbta standing telling story up walking,Transition,Transition,Transition,Transition
2015-11-02 15:41:45.600,2015-11-02 15:41:58.400,SPADES_6,alvin,escalator mbta standing telling story up,Transition,Transition,Transition,Transition
2015-11-02 15:41:58.400,2015-11-02 15:42:11.200,SPADES_6,alvin,escalator mbta standing supported up walking,Transition,Transition,Transition,Transition
2015-11-02 15:42:11.200,2015-11-02 15:42:24.000,SPADES_6,alvin,down mbta stairs walking,Transition,Transition,Transition,Transition
2015-11-02 15:42:24.000,2015-11-02 15:42:36.800,SPADES_6,alvin,down mbta outdoors stairs walking,Transition,Transition,Transition,Transition
2015-11-02 15:42:36.800,2015-11-02 15:42:49.600,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:42:49.600,2015-11-02 15:43:02.400,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:43:02.400,2015-11-02 15:43:15.200,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:43:15.200,2015-11-02 15:43:28.000,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:43:28.000,2015-11-02 15:43:40.800,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:43:40.800,2015-11-02 15:43:53.600,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:43:53.600,2015-11-02 15:44:06.400,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:44:06.400,2015-11-02 15:44:19.200,SPADES_6,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:44:19.200,2015-11-02 15:44:32.000,SPADES_6,alvin,carrying drinking outdoors walking,Transition,Transition,Transition,Transition
2015-11-02 15:44:32.000,2015-11-02 15:44:44.800,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:44:44.800,2015-11-02 15:44:57.600,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:44:57.600,2015-11-02 15:45:10.400,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:45:10.400,2015-11-02 15:45:23.200,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:45:23.200,2015-11-02 15:45:36.000,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:45:36.000,2015-11-02 15:45:48.800,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:45:48.800,2015-11-02 15:46:01.600,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:46:01.600,2015-11-02 15:46:14.400,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:46:14.400,2015-11-02 15:46:27.200,SPADES_6,alvin,bag outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:46:27.200,2015-11-02 15:46:40.000,SPADES_6,alvin,bag outdoors telling story walking,Transition,Transition,Transition,Transition
2015-11-02 15:46:40.000,2015-11-02 15:46:52.800,SPADES_6,alvin,bag telling story walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:46:52.800,2015-11-02 15:47:05.600,SPADES_6,alvin,bag elevator escalator standing telling story up walking,Transition,Transition,Transition,Transition
2015-11-02 15:47:05.600,2015-11-02 15:47:18.400,SPADES_6,alvin,bag elevator standing up,Unknown,Unknown,Unknown,Unknown
2015-11-02 15:47:18.400,2015-11-02 15:47:31.200,SPADES_6,alvin,bag elevator standing up walking,Transition,Transition,Transition,Transition
2015-11-02 15:47:31.200,2015-11-02 15:47:44.000,SPADES_6,alvin,walking,Transition,Transition,Transition,Transition
2015-11-02 15:47:56.800,2015-11-02 15:48:09.600,SPADES_6,alvin,standing,Transition,Transition,Transition,Transition
2015-11-02 15:48:09.600,2015-11-02 15:48:22.400,SPADES_6,alvin,shelf unload standing walking,Transition,Transition,Transition,Transition
2015-11-02 15:48:22.400,2015-11-02 15:48:35.200,SPADES_6,alvin,shelf unload walking,Standing loading/unloading shelf,Upright,Standing,Others
2015-11-02 15:48:35.200,2015-11-02 15:48:48.000,SPADES_6,alvin,shelf reload shelf unload walking,Transition,Transition,Transition,Transition
2015-11-02 15:48:48.000,2015-11-02 15:49:00.800,SPADES_6,alvin,shelf reload walking,Standing loading/unloading shelf,Upright,Standing,Others
2015-11-02 15:49:00.800,2015-11-02 15:49:13.600,SPADES_6,alvin,shelf reload walking,Standing loading/unloading shelf,Upright,Standing,Others
2015-11-02 15:49:13.600,2015-11-02 15:49:26.400,SPADES_6,alvin,shelf reload walking,Standing loading/unloading shelf,Upright,Standing,Others
2015-11-02 15:49:39.200,2015-11-02 15:49:52.000,SPADES_6,alvin,lying,Transition,Transition,Transition,Transition
2015-11-02 15:49:52.000,2015-11-02 15:50:04.800,SPADES_6,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-11-02 15:50:04.800,2015-11-02 15:50:17.600,SPADES_6,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-11-02 15:50:17.600,2015-11-02 15:50:30.400,SPADES_6,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-11-02 15:50:30.400,2015-11-02 15:50:43.200,SPADES_6,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-11-02 15:50:43.200,2015-11-02 15:50:56.000,SPADES_6,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-11-02 15:50:56.000,2015-11-02 15:51:08.800,SPADES_6,alvin,lying,Transition,Transition,Transition,Transition
2015-11-02 15:51:08.800,2015-11-02 15:51:21.600,SPADES_6,alvin,sitting,Transition,Transition,Transition,Transition
2015-11-02 15:51:21.600,2015-11-02 15:51:34.400,SPADES_6,alvin,sitting,Sitting still,Sitting,Sitting,Sedentary
2015-11-02 15:51:34.400,2015-11-02 15:51:47.200,SPADES_6,alvin,sitting,Sitting still,Sitting,Sitting,Sedentary
2015-11-02 15:51:47.200,2015-11-02 15:52:00.000,SPADES_6,alvin,sitting,Sitting still,Sitting,Sitting,Sedentary
2015-11-02 15:52:00.000,2015-11-02 15:52:12.800,SPADES_6,alvin,sitting,Sitting still,Sitting,Sitting,Sedentary
2015-11-02 15:52:12.800,2015-11-02 15:52:25.600,SPADES_6,alvin,sitting,Sitting still,Sitting,Sitting,Sedentary
2015-11-02 15:52:25.600,2015-11-02 15:52:38.400,SPADES_6,alvin,sitting sweeping,Transition,Transition,Transition,Transition
2015-11-02 15:52:38.400,2015-11-02 15:52:51.200,SPADES_6,alvin,sitting telling story,Transition,Transition,Transition,Transition
2015-11-02 15:52:51.200,2015-11-02 15:53:04.000,SPADES_6,alvin,sitting telling story,Sitting and talking,Sitting,Sitting,Sedentary
2015-11-02 15:53:04.000,2015-11-02 15:53:16.800,SPADES_6,alvin,sitting telling story,Sitting and talking,Sitting,Sitting,Sedentary
2015-11-02 15:53:16.800,2015-11-02 15:53:29.600,SPADES_6,alvin,sitting telling story,Sitting and talking,Sitting,Sitting,Sedentary
2015-11-02 15:53:29.600,2015-11-02 15:53:42.400,SPADES_6,alvin,sitting telling story,Sitting and talking,Sitting,Sitting,Sedentary
2015-11-02 15:53:42.400,2015-11-02 15:53:55.200,SPADES_6,alvin,sitting telling story,Sitting and talking,Sitting,Sitting,Sedentary
2015-11-02 15:53:55.200,2015-11-02 15:54:08.000,SPADES_6,alvin,sitting telling story,Sitting and talking,Sitting,Sitting,Sedentary
2015-11-02 15:54:08.000,2015-11-02 15:54:20.800,SPADES_6,alvin,sitting telling story,Sitting and talking,Sitting,Sitting,Sedentary
2015-11-02 15:54:20.800,2015-11-02 15:54:33.600,SPADES_6,alvin,reclining sitting telling story,Transition,Transition,Transition,Transition
2015-11-02 15:54:33.600,2015-11-02 15:54:46.400,SPADES_6,alvin,reclining texting,Transition,Transition,Transition,Transition
2015-11-02 15:54:46.400,2015-11-02 15:54:59.200,SPADES_6,alvin,reclining texting,Reclining and using phone,Sitting,Sitting,Sedentary
2015-11-02 15:54:59.200,2015-11-02 15:55:12.000,SPADES_6,alvin,reclining texting,Reclining and using phone,Sitting,Sitting,Sedentary
2015-11-02 15:55:12.000,2015-11-02 15:55:24.800,SPADES_6,alvin,reclining texting,Reclining and using phone,Sitting,Sitting,Sedentary
2015-11-02 15:55:24.800,2015-11-02 15:55:37.600,SPADES_6,alvin,reclining texting,Reclining and using phone,Sitting,Sitting,Sedentary
2015-11-02 15:55:37.600,2015-11-02 15:55:50.400,SPADES_6,alvin,reclining texting,Transition,Transition,Transition,Transition
2015-11-02 15:56:03.200,2015-11-02 15:56:16.000,SPADES_6,alvin,biking,Transition,Transition,Transition,Transition
2015-11-02 15:56:16.000,2015-11-02 15:56:28.800,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:56:28.800,2015-11-02 15:56:41.600,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:56:41.600,2015-11-02 15:56:54.400,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:56:54.400,2015-11-02 15:57:07.200,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:57:07.200,2015-11-02 15:57:20.000,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:57:20.000,2015-11-02 15:57:32.800,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:57:32.800,2015-11-02 15:57:45.600,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:57:45.600,2015-11-02 15:57:58.400,SPADES_6,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-11-02 15:57:58.400,2015-11-02 15:58:11.200,SPADES_6,alvin,300 kpm/min biking,Transition,Transition,Transition,Transition
2015-11-02 15:58:36.800,2015-11-02 15:58:49.600,SPADES_6,alvin,1 mph treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 15:58:49.600,2015-11-02 15:59:02.400,SPADES_6,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-11-02 15:59:02.400,2015-11-02 15:59:15.200,SPADES_6,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-11-02 15:59:15.200,2015-11-02 15:59:28.000,SPADES_6,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-11-02 15:59:28.000,2015-11-02 15:59:40.800,SPADES_6,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-11-02 15:59:40.800,2015-11-02 15:59:53.600,SPADES_6,alvin,1 mph 2 mph arms on desk treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 15:59:53.600,2015-11-02 16:00:06.400,SPADES_6,alvin,2 mph arms on desk treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 16:00:06.400,2015-11-02 16:00:19.200,SPADES_6,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-11-02 16:00:19.200,2015-11-02 16:00:32.000,SPADES_6,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-11-02 16:00:32.000,2015-11-02 16:00:44.800,SPADES_6,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-11-02 16:00:44.800,2015-11-02 16:00:57.600,SPADES_6,alvin,3.5 mph treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 16:00:57.600,2015-11-02 16:01:10.400,SPADES_6,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:01:10.400,2015-11-02 16:01:23.200,SPADES_6,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:01:23.200,2015-11-02 16:01:36.000,SPADES_6,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:01:36.000,2015-11-02 16:01:48.800,SPADES_6,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:01:48.800,2015-11-02 16:02:01.600,SPADES_6,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:02:01.600,2015-11-02 16:02:14.400,SPADES_6,alvin,3 mph 3.5 mph bag dominant hand treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 16:02:14.400,2015-11-02 16:02:27.200,SPADES_6,alvin,3 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-11-02 16:02:27.200,2015-11-02 16:02:40.000,SPADES_6,alvin,3 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-11-02 16:02:40.000,2015-11-02 16:02:52.800,SPADES_6,alvin,3 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-11-02 16:02:52.800,2015-11-02 16:03:05.600,SPADES_6,alvin,3 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-11-02 16:03:05.600,2015-11-02 16:03:18.400,SPADES_6,alvin,5.5 mph 5%grade jog/running treadmill,Transition,Transition,Transition,Transition
2015-11-02 16:03:18.400,2015-11-02 16:03:31.200,SPADES_6,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-11-02 16:03:31.200,2015-11-02 16:03:44.000,SPADES_6,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-11-02 16:03:44.000,2015-11-02 16:03:56.800,SPADES_6,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-11-02 16:03:56.800,2015-11-02 16:04:09.600,SPADES_6,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-11-02 16:04:09.600,2015-11-02 16:04:22.400,SPADES_6,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-11-02 16:04:22.400,2015-11-02 16:04:35.200,SPADES_6,alvin,5.5 mph 5%grade jog/running treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 16:04:35.200,2015-11-02 16:04:48.000,SPADES_6,alvin,phone talking treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 16:04:48.000,2015-11-02 16:05:00.800,SPADES_6,alvin,phone talking supported treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 16:05:00.800,2015-11-02 16:05:13.600,SPADES_6,alvin,phone talking supported treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:05:13.600,2015-11-02 16:05:26.400,SPADES_6,alvin,phone talking supported treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:05:26.400,2015-11-02 16:05:39.200,SPADES_6,alvin,phone talking supported treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:05:39.200,2015-11-02 16:05:52.000,SPADES_6,alvin,phone talking supported treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:05:52.000,2015-11-02 16:06:04.800,SPADES_6,alvin,carrying drinking phone talking supported treadmill walking,Transition,Transition,Transition,Transition
2015-11-02 16:06:04.800,2015-11-02 16:06:17.600,SPADES_6,alvin,carrying drinking supported treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:06:17.600,2015-11-02 16:06:30.400,SPADES_6,alvin,carrying drinking supported treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-11-02 16:06:30.400,2015-11-02 16:06:43.200,SPADES_6,alvin,carrying drinking supported treadmill walking,Unknown,Unknown,Unknown,Unknown
